ZIP CODE,HUD Area Code,HUD Metro Fair Market Rent Area Name,SAFMR 0BR,SAFMR 0BR - 90% Payment Standard,SAFMR 0BR - 110% Payment Standard,SAFMR 1BR,SAFMR 1BR - 90% Payment Standard,SAFMR 1BR - 110% Payment Standard,SAFMR 2BR,SAFMR 2BR - 90% Payment Standard,SAFMR 2BR - 110% Payment Standard,SAFMR 3BR,SAFMR 3BR - 90% Payment Standard,SAFMR 3BR - 110% Payment Standard,SAFMR 4BR,SAFMR 4BR - 90% Payment Standard,SAFMR 4BR - 110% Payment Standard
"12308","METRO10580M10580","Albany-Schenectady-Troy, NY MSA","","","","","","","","","","","","","","",""
"12309","METRO10580M10580","Albany-Schenectady-Troy, NY MSA","","","","","","","","","","","","","","",""
"12345","METRO10580M10580","Albany-Schenectady-Troy, NY MSA","","","","","","","","","","","","","","",""
"12434","METRO10580M10580","Albany-Schenectady-Troy, NY MSA","","","","","","","","","","","","","","",""
"12460","METRO10580M10580","Albany-Schenectady-Troy, NY MSA","","","","","","","","","","","","","","",""
"12469","METRO10580M10580","Albany-Schenectady-Troy, NY MSA","","","","","","","","","","","","","","",""
"12803","METRO10580M10580","Albany-Schenectady-Troy, NY MSA","","","","","","","","","","","","","","",""
"12822","METRO10580M10580","Albany-Schenectady-Troy, NY MSA","","","","","","","","","","","","","","",""
"12828","METRO10580M10580","Albany-Schenectady-Troy, NY MSA","","","","","","","","","","","","","","",""
"12831","METRO10580M10580","Albany-Schenectady-Troy, NY MSA","","","","","","","","","","","","","","",""
"12833","METRO10580M10580","Albany-Schenectady-Troy, NY MSA","","","","","","","","","","","","","","",""
"12835","METRO10580M10580","Albany-Schenectady-Troy, NY MSA","","","","","","","","","","","","","","",""
"12850","METRO10580M10580","Albany-Schenectady-Troy, NY MSA","","","","","","","","","","","","","","",""
"12859","METRO10580M10580","Albany-Schenectady-Troy, NY MSA","","","","","","","","","","","","","","",""
"12863","METRO10580M10580","Albany-Schenectady-Troy, NY MSA","","","","","","","","","","","","","","",""
"12866","METRO10580M10580","Albany-Schenectady-Troy, NY MSA","","","","","","","","","","","","","","",""
"12871","METRO10580M10580","Albany-Schenectady-Troy, NY MSA","","","","","","","","","","","","","","",""
"12884","METRO10580M10580","Albany-Schenectady-Troy, NY MSA","","","","","","","","","","","","","","",""
"13320","METRO10580M10580","Albany-Schenectady-Troy, NY MSA","","","","","","","","","","","","","","",""
"13459","METRO10580M10580","Albany-Schenectady-Troy, NY MSA","","","","","","","","","","","","","","",""
"87001","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87002","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87004","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87006","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87008","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87009","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87013","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87014","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87015","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87016","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87018","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87022","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87023","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87024","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87025","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87026","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87027","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87031","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87032","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87035","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87036","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87041","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87042","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87043","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87044","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87046","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87047","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87048","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87052","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87053","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87059","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87060","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87061","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87062","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87063","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87068","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87070","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87072","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87083","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87101","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87102","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87103","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87104","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87105","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87106","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87107","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87108","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87109","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87110","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87111","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87112","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87113","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87114","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87115","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87116","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87117","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87119","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87120","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87121","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87122","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87123","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87124","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87125","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87131","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87144","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87151","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87153","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87154","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87174","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87176","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87181","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87184","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87185","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87187","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87190","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87191","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87192","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87193","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87194","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87195","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87196","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87197","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87198","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87199","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"87544","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"88301","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"88318","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"88321","METRO10740M10740","Albuquerque, NM MSA","","","","","","","","","","","","","","",""
"70656","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71301","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71302","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71303","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71306","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71307","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71315","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71322","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71323","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71325","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71328","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71330","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71346","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71348","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71351","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71359","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71360","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71361","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71365","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71367","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71404","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71405","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71407","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71409","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71417","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71423","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71424","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71427","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71430","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71432","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71433","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71438","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71447","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71448","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71454","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71455","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71463","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71466","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71467","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71472","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71477","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"71485","METRO10780M10780","Alexandria, LA MSA","","","","","","","","","","","","","","",""
"18002","METRO10900M10900","Allentown-Bethlehem-Easton, PA HUD Metro FMR Area","","","","","","","","","","","","","","",""
